trialNumber,block,staircase,wherelarger,dotdifference,int1,cj1,cor1,int2,cj2,cor2,trialType,whichAdvisor,advAnswer,advCorrect,advConfidence,rt1,rt2,ctcTime
356,8,False,0,14,1,1,0,1,1,0,force,1,1,0,0,2.05,1.17,2.17
357,8,False,1,14,0,2,0,0,2,0,force,2,1,1,0,2.14,1.34,2.34
358,8,False,1,14,1,2,1,1,2,1,choice,1,0,0,0,2.91,1.45,3.55
359,8,False,0,14,1,2,0,1,2,0,choice,1,0,1,0,3.21,1.4,3.32
360,8,False,1,14,1,1,1,1,1,1,choice,2,1,1,0,1.82,1.43,3.44
361,8,False,1,14,0,1,0,0,1,0,choice,1,0,0,0,1.71,1.35,3.22
362,8,False,1,14,0,1,0,0,1,0,force,1,1,1,0,3.4,2.6,3.61
363,8,False,1,14,1,2,1,0,1,0,choice,2,0,0,0,2.37,2.23,4.07
364,8,False,0,14,1,1,0,1,2,0,force,2,1,0,0,2.28,1.83,2.83
365,8,False,1,14,1,2,1,1,2,1,choice,1,0,0,0,1.67,1.38,3.28
366,8,False,1,14,0,1,0,0,1,0,choice,2,1,1,0,1.54,1.64,3.63
367,8,False,0,14,1,2,0,1,2,0,choice,1,1,0,0,1.46,1.48,3.18
368,8,False,1,14,1,2,1,1,2,1,force,1,1,1,0,1.47,1.67,2.68
369,8,False,0,14,0,3,1,0,2,1,force,2,1,0,0,1.61,1.21,2.21
370,8,False,0,14,0,2,1,0,2,1,choice,2,0,1,0,1.3,1.76,4.42
371,8,False,0,14,0,2,1,0,2,1,choice,1,1,0,0,2.16,1.25,3.5
372,8,False,1,14,1,3,1,1,3,1,choice,1,1,1,0,1.47,1.17,3.07
373,8,False,1,14,1,3,1,1,3,1,force,1,0,0,0,1.36,1.12,2.13
374,8,False,0,14,0,3,1,0,2,1,choice,2,0,1,0,1.14,1.1,3.11
